symbol,price,amount,side,updated,sequence
BTC_USDT,78354.6,0.00449,Sell,2026-09-08 06:42:08.718000+00:00,33173908723
BTC_USDT,78355.3,0.00004,Buy,2026-09-08 06:42:09.054000+00:00,33173909566
BTC_USDT,78355.3,0.00025,Buy,2026-09-08 06:42:10.356000+00:00,33173913814
BTC_USDT,78354.6,0.00064,Sell,2026-09-08 06:42:10.872000+00:00,33173915294
BTC_USDT,78354.6,0.00525,Sell,2026-09-08 06:42:13.113000+00:00,33173922409
BTC_USDT,78356.0,0.00114,Buy,2026-09-08 06:42:13.671000+00:00,33173923981
BTC_USDT,78354.6,0.00500,Sell,2026-09-08 06:42:15.395000+00:00,33173929011
BTC_USDT,78354.6,0.00622,Buy,2026-09-08 06:42:19.853000+00:00,33173942469
BTC_USDT,78354.6,0.00566,Buy,2026-09-08 06:42:22.141000+00:00,33173949981
BTC_USDT,78354.6,0.00469,Buy,2026-09-08 06:42:26.596000+00:00,33173963686
BTC_USDT,78338.6,0.00617,Sell,2026-09-08 06:42:28.795000+00:00,33173970200
BTC_USDT,78348.8,0.00581,Buy,2026-09-08 06:42:33.182000+00:00,33173983620
BTC_USDT,78348.8,0.00556,Buy,2026-09-08 06:42:35.422000+00:00,33173990437
BTC_USDT,78348.8,0.00581,Buy,2026-09-08 06:42:37.655000+00:00,33173996904
BTC_USDT,78359.5,0.00561,Sell,2026-09-08 06:42:44.492000+00:00,33174018100
BTC_USDT,78359.1,0.00124,Sell,2026-09-08 06:42:45.294000+00:00,33174020389
BTC_USDT,78359.5,0.00494,Buy,2026-09-08 06:42:46.742000+00:00,33174025275
BTC_USDT,78351.1,0.00586,Buy,2026-09-08 06:42:53.698000+00:00,33174045948
BTC_USDT,78352.1,0.00126,Buy,2026-09-08 06:42:56.261000+00:00,33174054154
BTC_USDT,78351.1,0.00602,Sell,2026-09-08 06:42:58.027000+00:00,33174059507
BTC_USDT,78338.4,0.00490,Sell,2026-09-08 06:43:00.348000+00:00,33174066579
BTC_USDT,78338.4,0.00556,Buy,2026-09-08 06:43:02.703000+00:00,33174073752
BTC_USDT,78338.8,0.00025,Sell,2026-09-08 06:43:12.194000+00:00,33174102946
BTC_USDT,78338.4,0.00444,Buy,2026-09-08 06:43:12.206000+00:00,33174102988
BTC_USDT,78338.4,0.00525,Buy,2026-09-08 06:43:14.505000+00:00,33174110100
BTC_USDT,78326.0,0.00449,Buy,2026-09-08 06:43:19.319000+00:00,33174124792
BTC_USDT,78312.7,0.00561,Buy,2026-09-08 06:43:21.770000+00:00,33174132571
BTC_USDT,78312.7,0.00474,Buy,2026-09-08 06:43:28.533000+00:00,33174153344
BTC_USDT,78312.7,0.00612,Sell,2026-09-08 06:43:30.878000+00:00,33174160613
BTC_USDT,78312.7,0.00024,Sell,2026-09-08 06:43:31.235000+00:00,33174161548
BTC_USDT,78312.7,0.00515,Sell,2026-09-08 06:43:33.170000+00:00,33174167248
BTC_USDT,78312.7,0.00434,Buy,2026-09-08 06:43:35.359000+00:00,33174173863
BTC_USDT,78317.5,0.00439,Sell,2026-09-08 06:43:37.621000+00:00,33174181137
BTC_USDT,78319.8,0.00622,Sell,2026-09-08 06:43:39.911000+00:00,33174188171
BTC_USDT,78313.7,0.00002,Sell,2026-09-08 06:43:49.353000+00:00,33174216720
BTC_USDT,78317.9,0.00005,Buy,2026-09-08 06:43:51.107000+00:00,33174222469
BTC_USDT,78316.3,0.00597,Buy,2026-09-08 06:43:51.301000+00:00,33174223043
BTC_USDT,78316.0,0.00136,Sell,2026-09-08 06:43:53.226000+00:00,33174229136
BTC_USDT,78315.1,0.00102,Sell,2026-09-08 06:43:53.610000+00:00,33174230257
BTC_USDT,78316.7,0.00582,Sell,2026-09-08 06:43:57.910000+00:00,33174243657
BTC_USDT,78316.7,0.00500,Buy,2026-09-08 06:44:00.247000+00:00,33174250872
BTC_USDT,78316.7,0.00546,Sell,2026-09-08 06:44:02.492000+00:00,33174257778
BTC_USDT,78316.7,0.00024,Sell,2026-09-08 06:44:03.397000+00:00,33174260438
BTC_USDT,78316.7,0.00006,Sell,2026-09-08 06:44:04.468000+00:00,33174264127
BTC_USDT,78316.7,0.00566,Buy,2026-09-08 06:44:04.715000+00:00,33174264790
BTC_USDT,78315.3,0.00255,Sell,2026-09-08 06:44:05.054000+00:00,33174265679
BTC_USDT,78319.6,0.00536,Buy,2026-09-08 06:44:09.807000+00:00,33174280777
BTC_USDT,78331.0,0.00025,Sell,2026-09-08 06:44:12.280000+00:00,33174288703
BTC_USDT,78331.2,0.00059,Buy,2026-09-08 06:44:13.654000+00:00,33174292665
BTC_USDT,78332.3,0.00438,Buy,2026-09-08 06:44:14.530000+00:00,33174295432
BTC_USDT,78331.2,0.0003,Sell,2026-09-08 06:44:16.037000+00:00,33174299937
BTC_USDT,78347.9,0.00479,Buy,2026-09-08 06:44:21.586000+00:00,33174317068
BTC_USDT,78347.9,0.03813,Buy,2026-09-08 06:44:24.425000+00:00,33174326033
BTC_USDT,78349.2,0.00576,Buy,2026-09-08 06:44:26.194000+00:00,33174331325
BTC_USDT,78351.9,0.00581,Buy,2026-09-08 06:44:28.497000+00:00,33174338282
BTC_USDT,78351.9,1.16850,Buy,2026-09-08 06:44:29.953000+00:00,33174342487
BTC_USDT,78369.1,0.00551,Buy,2026-09-08 06:44:30.879000+00:00,33174345346
BTC_USDT,78369.1,0.00448,Buy,2026-09-08 06:44:33.193000+00:00,33174352450
BTC_USDT,78369.1,0.00500,Buy,2026-09-08 06:44:35.324000+00:00,33174359046
BTC_USDT,78365.7,0.00005,Sell,2026-09-08 06:44:36.941000+00:00,33174364033
BTC_USDT,78369.1,0.00617,Buy,2026-09-08 06:44:37.434000+00:00,33174365364
BTC_USDT,78369.1,0.00306,Buy,2026-09-08 06:44:38.429000+00:00,33174368469
BTC_USDT,78382.1,0.00105,Buy,2026-09-08 06:44:39.162000+00:00,33174370472
BTC_USDT,78383.3,0.00032,Sell,2026-09-08 06:44:41.387000+00:00,33174377335
BTC_USDT,78385,0.00326,Buy,2026-09-08 06:44:41.974000+00:00,33174379207
BTC_USDT,78383.3,0.00229,Sell,2026-09-08 06:44:42.455000+00:00,33174381110
BTC_USDT,78389.5,0.00255,Buy,2026-09-08 06:44:42.981000+00:00,33174382679
BTC_USDT,78380.4,0.00438,Sell,2026-09-08 06:44:44.192000+00:00,33174386097
BTC_USDT,78375.6,0.00464,Buy,2026-09-08 06:44:46.380000+00:00,33174393009
BTC_USDT,78376.7,0.00002,Buy,2026-09-08 06:44:47.607000+00:00,33174396069
BTC_USDT,78383.1,0.00474,Sell,2026-09-08 06:44:50.867000+00:00,33174405981
BTC_USDT,78384.3,0.00025,Buy,2026-09-08 06:44:53.776000+00:00,33174414647
BTC_USDT,78372.3,0.00024,Sell,2026-09-08 06:44:57.701000+00:00,33174426486
BTC_USDT,78355.7,0.00505,Buy,2026-09-08 06:44:59.928000+00:00,33174433018
BTC_USDT,78355.7,0.00530,Sell,2026-09-08 06:45:02.129000+00:00,33174439651
BTC_USDT,78355.7,0.00540,Buy,2026-09-08 06:45:04.412000+00:00,33174446457
BTC_USDT,78354.9,0.00107,Sell,2026-09-08 06:45:04.833000+00:00,33174447746
BTC_USDT,78355.7,0.00586,Buy,2026-09-08 06:45:06.752000+00:00,33174453755
BTC_USDT,78352.2,0.00495,Buy,2026-09-08 06:45:08.937000+00:00,33174460421
BTC_USDT,78352.6,0.00255,Buy,2026-09-08 06:45:09.346000+00:00,33174461517
BTC_USDT,78352.8,0.00479,Sell,2026-09-08 06:45:11.599000+00:00,33174468207
BTC_USDT,78352.8,0.00571,Buy,2026-09-08 06:45:13.753000+00:00,33174474802
BTC_USDT,78354.3,0.00098,Buy,2026-09-08 06:45:13.867000+00:00,33174475159
BTC_USDT,78352.8,0.00515,Sell,2026-09-08 06:45:15.963000+00:00,33174481429
BTC_USDT,78352.8,0.00515,Sell,2026-09-08 06:45:18.197000+00:00,33174488344
BTC_USDT,78352.6,0.00227,Sell,2026-09-08 06:45:20.327000+00:00,33174495029
BTC_USDT,78341.7,0.00597,Buy,2026-09-08 06:45:27.086000+00:00,33174515881
BTC_USDT,78341.7,0.00484,Buy,2026-09-08 06:45:29.415000+00:00,33174522784
BTC_USDT,78343.2,0.00258,Buy,2026-09-08 06:45:30.770000+00:00,33174526902
BTC_USDT,78343.1,0.00433,Sell,2026-09-08 06:45:31.863000+00:00,33174529810
BTC_USDT,78342.2,0.03924,Sell,2026-09-08 06:45:32.692000+00:00,33174532550
BTC_USDT,78354.3,0.00002,Buy,2026-09-08 06:45:34.794000+00:00,33174538817
BTC_USDT,78346.8,0.00576,Buy,2026-09-08 06:45:36.541000+00:00,33174544204
BTC_USDT,78361.9,0.00510,Buy,2026-09-08 06:45:40.939000+00:00,33174557247
BTC_USDT,78362.9,0.00561,Buy,2026-09-08 06:45:43.017000+00:00,33174563777
BTC_USDT,78366.6,0.00632,Buy,2026-09-08 06:45:45.169000+00:00,33174570456
BTC_USDT,78366.6,0.03052,Buy,2026-09-08 06:45:45.663000+00:00,33174571982
BTC_USDT,78373.9,0.00479,Buy,2026-09-08 06:45:47.408000+00:00,33174577620
BTC_USDT,78396.0,0.00318,Buy,2026-09-08 06:45:51.252000+00:00,33174589209
BTC_USDT,78395.7,0.00571,Buy,2026-09-08 06:45:51.747000+00:00,33174590800
BTC_USDT,78400,0.00045,Buy,2026-09-08 06:45:53.918000+00:00,33174597907
BTC_USDT,78405,0.0047,Buy,2026-09-08 06:45:56.110000+00:00,33174604895
BTC_USDT,78399.0,0.00005,Sell,2026-09-08 06:45:56.442000+00:00,33174606111
BTC_USDT,78406.5,0.00474,Sell,2026-09-08 06:45:58.244000+00:00,33174611610
BTC_USDT,78406.6,0.01377,Buy,2026-09-08 06:45:59.525000+00:00,33174615444
BTC_USDT,78405.2,0.0003,Sell,2026-09-08 06:46:00.745000+00:00,33174619393
BTC_USDT,78406.1,0.00006,Sell,2026-09-08 06:46:02.698000+00:00,33174625392
BTC_USDT,78406.5,0.00596,Sell,2026-09-08 06:46:04.815000+00:00,33174631779
BTC_USDT,78409.7,0.00182,Buy,2026-09-08 06:46:07.038000+00:00,33174639021
BTC_USDT,78415.7,0.00348,Sell,2026-09-08 06:46:07.051000+00:00,33174639056
BTC_USDT,78430.5,0.00596,Buy,2026-09-08 06:46:09.330000+00:00,33174646036
BTC_USDT,78429.4,0.00136,Sell,2026-09-08 06:46:10.687000+00:00,33174650709
BTC_USDT,78430.9,0.00452,Buy,2026-09-08 06:46:11.388000+00:00,33174652692
BTC_USDT,78430.5,0.00586,Buy,2026-09-08 06:46:12.231000+00:00,33174655666
BTC_USDT,78430.5,0.00540,Buy,2026-09-08 06:46:14.551000+00:00,33174662486
BTC_USDT,78422.4,0.00637,Buy,2026-09-08 06:46:21.175000+00:00,33174682906
BTC_USDT,78422.7,0.0002,Buy,2026-09-08 06:46:22.833000+00:00,33174688054
BTC_USDT,78426.5,0.00047,Sell,2026-09-08 06:46:28.101000+00:00,33174704964
BTC_USDT,78405.1,0.00007,Sell,2026-09-08 06:46:33.605000+00:00,33174723211
BTC_USDT,78407.4,0.00012,Buy,2026-09-08 06:46:35.863000+00:00,33174730094
BTC_USDT,78389.5,0.00024,Sell,2026-09-08 06:46:39.766000+00:00,33174741869
BTC_USDT,78401.4,0.00097,Buy,2026-09-08 06:46:43.212000+00:00,33174753276
BTC_USDT,78400.6,0.00484,Sell,2026-09-08 06:46:43.873000+00:00,33174755360
BTC_USDT,78399.6,0.01191,Sell,2026-09-08 06:46:44.770000+00:00,33174757977
BTC_USDT,78406.1,0.00540,Buy,2026-09-08 06:46:48.315000+00:00,33174768862
BTC_USDT,78389.5,0.00154,Buy,2026-09-08 06:47:06.222000+00:00,33174824894
BTC_USDT,78405.7,0.00154,Buy,2026-09-08 06:47:06.433000+00:00,33174825631
BTC_USDT,78407.3,0.00738,Buy,2026-09-08 06:47:06.982000+00:00,33174827387
BTC_USDT,78402.9,0.00006,Buy,2026-09-08 06:47:09.570000+00:00,33174835162
BTC_USDT,78400.6,0.00064,Sell,2026-09-08 06:47:09.882000+00:00,33174836114
BTC_USDT,78403.5,0.01191,Sell,2026-09-08 06:47:12.035000+00:00,33174842807
BTC_USDT,78403.5,0.00027,Sell,2026-09-08 06:47:12.197000+00:00,33174843351
BTC_USDT,78405.5,0.00024,Buy,2026-09-08 06:47:12.820000+00:00,33174845291
BTC_USDT,78404.5,0.00023,Sell,2026-09-08 06:47:13.248000+00:00,33174846411
BTC_USDT,78404.8,0.00535,Sell,2026-09-08 06:47:13.493000+00:00,33174847158
BTC_USDT,78404.8,0.00571,Buy,2026-09-08 06:47:15.734000+00:00,33174854186
BTC_USDT,78405.4,0.00048,Buy,2026-09-08 06:47:16.778000+00:00,33174857654
BTC_USDT,78404.1,0.00261,Sell,2026-09-08 06:47:16.948000+00:00,33174858110
BTC_USDT,78404.8,0.00535,Buy,2026-09-08 06:47:17.959000+00:00,33174861230
BTC_USDT,78405.4,0.00576,Sell,2026-09-08 06:47:26.676000+00:00,33174888710
BTC_USDT,78405.4,0.00637,Sell,2026-09-08 06:47:29.075000+00:00,33174895775
BTC_USDT,78404.3,0.00014,Sell,2026-09-08 06:47:33.270000+00:00,33174909057
BTC_USDT,78405.4,0.00581,Buy,2026-09-08 06:47:33.365000+00:00,33174909380
BTC_USDT,78414,0.00586,Buy,2026-09-08 06:47:40.035000+00:00,33174930688
BTC_USDT,78414,0.00594,Buy,2026-09-08 06:47:41.825000+00:00,33174936232
BTC_USDT,78420.7,0.00449,Buy,2026-09-08 06:47:46.823000+00:00,33174952255
BTC_USDT,78426.3,0.00520,Sell,2026-09-08 06:47:49.123000+00:00,33174959543
BTC_USDT,78415.6,0.00540,Sell,2026-09-08 06:47:51.401000+00:00,33174966518
BTC_USDT,78422.8,0.00596,Buy,2026-09-08 06:47:53.600000+00:00,33174972997
BTC_USDT,78409.4,0.00008,Sell,2026-09-08 06:47:55.957000+00:00,33174980090
BTC_USDT,78410.0,0.00023,Buy,2026-09-08 06:47:59.710000+00:00,33174991849
BTC_USDT,78413.8,0.00612,Sell,2026-09-08 06:48:00.237000+00:00,33174993651
BTC_USDT,78413.6,0.0118,Sell,2026-09-08 06:48:02.423000+00:00,33175000145
BTC_USDT,78413.8,0.00494,Sell,2026-09-08 06:48:02.542000+00:00,33175000574
BTC_USDT,78414.1,0.02788,Buy,2026-09-08 06:48:02.693000+00:00,33175001033
BTC_USDT,78405.6,0.00479,Sell,2026-09-08 06:48:06.961000+00:00,33175015187
BTC_USDT,78405.6,0.00596,Buy,2026-09-08 06:48:09.067000+00:00,33175021828
BTC_USDT,78405.6,0.00459,Sell,2026-09-08 06:48:11.237000+00:00,33175028135
BTC_USDT,78403.7,0.00058,Buy,2026-09-08 06:48:15.822000+00:00,33175042774
BTC_USDT,78403.3,0.00494,Sell,2026-09-08 06:48:18.553000+00:00,33175051311
BTC_USDT,78429.3,0.00051,Buy,2026-09-08 06:48:20.667000+00:00,33175057746
BTC_USDT,78404.4,0.00015,Buy,2026-09-08 06:48:21.162000+00:00,33175059054
BTC_USDT,78403.3,0.00365,Sell,2026-09-08 06:48:22.746000+00:00,33175064167
BTC_USDT,78385.2,0.00433,Buy,2026-09-08 06:48:24.849000+00:00,33175070874
BTC_USDT,78382.0,0.00612,Sell,2026-09-08 06:48:27.017000+00:00,33175077634
BTC_USDT,78382.0,0.00489,Buy,2026-09-08 06:48:31.277000+00:00,33175090655
BTC_USDT,78380.8,0.00956,Sell,2026-09-08 06:48:31.419000+00:00,33175091094
BTC_USDT,78383.6,0.00044,Buy,2026-09-08 06:48:34.346000+00:00,33175100090
BTC_USDT,78385.5,0.00581,Buy,2026-09-08 06:48:35.749000+00:00,33175104434
BTC_USDT,78390.1,0.00586,Sell,2026-09-08 06:48:37.908000+00:00,33175111394
BTC_USDT,78395.6,0.00494,Buy,2026-09-08 06:48:42.113000+00:00,33175124247
BTC_USDT,78373.9,0.00002,Sell,2026-09-08 06:48:44.442000+00:00,33175132112
BTC_USDT,78365.4,0.00518,Buy,2026-09-08 06:48:44.454000+00:00,33175132155
BTC_USDT,78362.4,0.00464,Buy,2026-09-08 06:48:48.889000+00:00,33175146307
BTC_USDT,78362.9,0.00013,Buy,2026-09-08 06:48:49.469000+00:00,33175147803
BTC_USDT,78362.4,0.00546,Sell,2026-09-08 06:48:51.074000+00:00,33175152617
BTC_USDT,78362.4,0.00474,Buy,2026-09-08 06:48:53.356000+00:00,33175159834
BTC_USDT,78360,0.00127,Sell,2026-09-08 06:48:55.678000+00:00,33175166941
BTC_USDT,78343.1,0.00490,Buy,2026-09-08 06:49:00.350000+00:00,33175181715
BTC_USDT,78344.7,0.015,Buy,2026-09-08 06:49:04.237000+00:00,33175194200
BTC_USDT,78344.7,0.00013,Buy,2026-09-08 06:49:04.245000+00:00,33175194230
BTC_USDT,78344.7,0.00002,Buy,2026-09-08 06:49:04.484000+00:00,33175195135
BTC_USDT,78343.1,0.00454,Buy,2026-09-08 06:49:04.749000+00:00,33175195899
BTC_USDT,78353.6,0.00433,Sell,2026-09-08 06:49:06.976000+00:00,33175202980
BTC_USDT,78353.6,0.00158,Sell,2026-09-08 06:49:08.556000+00:00,33175208388
BTC_USDT,78339.4,0.00464,Buy,2026-09-08 06:49:09.391000+00:00,33175210792
BTC_USDT,78339.4,0.00490,Sell,2026-09-08 06:49:11.753000+00:00,33175217771
BTC_USDT,78332.4,0.00627,Sell,2026-09-08 06:49:14.649000+00:00,33175227640
BTC_USDT,78331.2,0.00116,Sell,2026-09-08 06:49:16.958000+00:00,33175234612
BTC_USDT,78325.3,0.00525,Sell,2026-09-08 06:49:19.279000+00:00,33175241731
BTC_USDT,78321.4,0.00515,Sell,2026-09-08 06:49:21.586000+00:00,33175248555
BTC_USDT,78322.6,0.00036,Buy,2026-09-08 06:49:22.797000+00:00,33175252671
BTC_USDT,78311.3,0.00449,Sell,2026-09-08 06:49:30.894000+00:00,33175277320
BTC_USDT,78311.3,0.00439,Buy,2026-09-08 06:49:33.355000+00:00,33175284926
BTC_USDT,78310.1,0.00002,Sell,2026-09-08 06:49:34.462000+00:00,33175288161
BTC_USDT,78311.7,0.04106,Buy,2026-09-08 06:49:34.474000+00:00,33175288197
BTC_USDT,78311.3,0.00495,Buy,2026-09-08 06:49:35.711000+00:00,33175291579
BTC_USDT,78317.6,0.00526,Sell,2026-09-08 06:49:37.976000+00:00,33175298584
BTC_USDT,78317.6,0.00623,Buy,2026-09-08 06:49:40.265000+00:00,33175305623
BTC_USDT,78314.5,0.00612,Buy,2026-09-08 06:49:44.924000+00:00,33175319965
BTC_USDT,78303,0.00192,Sell,2026-09-08 06:49:49.546000+00:00,33175334963
BTC_USDT,78310.8,0.00623,Buy,2026-09-08 06:49:51.772000+00:00,33175341785
BTC_USDT,78312.2,0.00062,Buy,2026-09-08 06:49:53.844000+00:00,33175348330
BTC_USDT,78312.2,0.00254,Buy,2026-09-08 06:49:53.845000+00:00,33175348331
BTC_USDT,78310.1,0.00033,Sell,2026-09-08 06:49:53.888000+00:00,33175348461
BTC_USDT,78310.1,0.00588,Sell,2026-09-08 06:49:53.930000+00:00,33175348621
BTC_USDT,78310.8,0.00597,Buy,2026-09-08 06:49:54.087000+00:00,33175349163
BTC_USDT,78309.9,0.00659,Sell,2026-09-08 06:49:55.728000+00:00,33175353859
BTC_USDT,78300,0.00017,Sell,2026-09-08 06:49:56.289000+00:00,33175355705
BTC_USDT,78298.2,0.00452,Buy,2026-09-08 06:49:56.303000+00:00,33175355760
BTC_USDT,78298.2,0.00567,Sell,2026-09-08 06:49:58.515000+00:00,33175362932
BTC_USDT,78298.2,0.00572,Sell,2026-09-08 06:50:00.860000+00:00,33175370202
BTC_USDT,78320.8,0.00551,Sell,2026-09-08 06:50:03.284000+00:00,33175378504
BTC_USDT,78321.1,0.00009,Buy,2026-09-08 06:50:05.576000+00:00,33175384998
BTC_USDT,78313.8,0.00638,Sell,2026-09-08 06:50:09.967000+00:00,33175398784
BTC_USDT,78313.0,0.00115,Sell,2026-09-08 06:50:11.647000+00:00,33175403373
BTC_USDT,78313.6,0.00003,Sell,2026-09-08 06:50:12.151000+00:00,33175405224
BTC_USDT,78313.8,0.00556,Buy,2026-09-08 06:50:14.866000+00:00,33175413706
BTC_USDT,78317.7,0.00546,Sell,2026-09-08 06:50:19.098000+00:00,33175426114
BTC_USDT,78317.7,0.00633,Sell,2026-09-08 06:50:21.123000+00:00,33175432252
BTC_USDT,78317.7,0.00505,Sell,2026-09-08 06:50:23.208000+00:00,33175439510
BTC_USDT,78318.5,0.00079,Buy,2026-09-08 06:50:24.381000+00:00,33175443068
BTC_USDT,78305.3,0.00485,Buy,2026-09-08 06:50:25.436000+00:00,33175445987
BTC_USDT,78305.3,0.00469,Buy,2026-09-08 06:50:27.659000+00:00,33175452728
BTC_USDT,78305.3,0.00546,Sell,2026-09-08 06:50:29.693000+00:00,33175458640
BTC_USDT,78306.9,0.00115,Buy,2026-09-08 06:50:31.272000+00:00,33175463241
BTC_USDT,78305.3,0.00623,Buy,2026-09-08 06:50:31.797000+00:00,33175464969
BTC_USDT,78303.9,0.0001,Sell,2026-09-08 06:50:32.871000+00:00,33175468886
BTC_USDT,78318.9,0.04055,Buy,2026-09-08 06:50:35.092000+00:00,33175475653
BTC_USDT,78335.5,0.00505,Sell,2026-09-08 06:50:36.355000+00:00,33175479484
BTC_USDT,78364.9,0.00505,Sell,2026-09-08 06:50:38.633000+00:00,33175486122
BTC_USDT,78357.1,0.00434,Sell,2026-09-08 06:50:40.945000+00:00,33175492842
BTC_USDT,78357.6,0.00224,Buy,2026-09-08 06:50:42.942000+00:00,33175499533
BTC_USDT,78357.1,0.00571,Sell,2026-09-08 06:50:43.297000+00:00,33175500408
BTC_USDT,78368.1,0.00479,Sell,2026-09-08 06:50:47.797000+00:00,33175513587
BTC_USDT,78368.6,0.00546,Sell,2026-09-08 06:50:50.127000+00:00,33175520095
BTC_USDT,78368.3,0.00576,Sell,2026-09-08 06:50:52.442000+00:00,33175527702
BTC_USDT,78368.0,0.00449,Sell,2026-09-08 06:50:54.704000+00:00,33175534708
BTC_USDT,78369.2,0.00617,Sell,2026-09-08 06:50:56.934000+00:00,33175541696
BTC_USDT,78369.2,0.00076,Sell,2026-09-08 06:50:58.088000+00:00,33175545038
BTC_USDT,78371.2,0.00536,Sell,2026-09-08 06:50:59.163000+00:00,33175547869
BTC_USDT,78371.7,0.00633,Sell,2026-09-08 06:51:03.691000+00:00,33175562185
BTC_USDT,78390.5,0.00622,Sell,2026-09-08 06:51:05.930000+00:00,33175569130
BTC_USDT,78391.1,0.00005,Buy,2026-09-08 06:51:08.190000+00:00,33175576395
BTC_USDT,78390.3,0.00612,Sell,2026-09-08 06:51:08.277000+00:00,33175576660
BTC_USDT,78390.5,0.00002,Buy,2026-09-08 06:51:15.700000+00:00,33175598501
BTC_USDT,78391.9,0.00459,Sell,2026-09-08 06:51:15.970000+00:00,33175599340
BTC_USDT,78396.3,0.00617,Sell,2026-09-08 06:51:20.611000+00:00,33175613742
BTC_USDT,78390.5,0.00032,Sell,2026-09-08 06:51:27.684000+00:00,33175635010
BTC_USDT,78390.7,0.00479,Sell,2026-09-08 06:51:29.997000+00:00,33175641849
BTC_USDT,78360.0,0.00587,Sell,2026-09-08 06:51:32.418000+00:00,33175649431
BTC_USDT,78360.0,0.00224,Sell,2026-09-08 06:51:34.480000+00:00,33175655779
BTC_USDT,78360.4,0.00510,Sell,2026-09-08 06:51:34.792000+00:00,33175656678
BTC_USDT,78360.1,0.00464,Sell,2026-09-08 06:51:37.064000+00:00,33175663228
BTC_USDT,78361.3,0.00215,Buy,2026-09-08 06:51:39.080000+00:00,33175669303
BTC_USDT,78360.3,0.00439,Sell,2026-09-08 06:51:39.330000+00:00,33175669975
BTC_USDT,78352.7,0.00444,Sell,2026-09-08 06:51:46.527000+00:00,33175692879
BTC_USDT,78327.5,0.00459,Sell,2026-09-08 06:51:49.238000+00:00,33175702785
